t	X1	Y1
s	m	m
 3,71130061	-0,00067797	-0,01135593
 3,71637750	-0,00067797	-0,01135593
 3,72145462	-0,00067797	-0,01135593
 3,72653151	-0,00067797	-0,01135593
 3,73160863	-0,00067797	-0,01135593
 3,73668551	-0,00067797	-0,01135593
 3,74176264	-0,00067797	-0,01169491
 3,74683976	-0,00067797	-0,01169491
 3,75191665	-0,00101695	-0,01169491
 3,75699377	-0,00101695	-0,01169491
 3,76207066	-0,00101695	-0,01169491
 3,76714778	-0,00101695	-0,01169491
 3,77222466	-0,00101695	-0,01169491
 3,77730179	-0,00101695	-0,01169491
 3,78237867	-0,00101695	-0,01169491
 3,78745580	-0,00135593	-0,01169491
 3,79253292	-0,00135593	-0,01169491
 3,79760981	-0,00135593	-0,01169491
 3,80268693	-0,00135593	-0,01169491
 3,80776381	-0,00135593	-0,01169491
 3,81284094	-0,00169492	-0,01135593
 3,81791782	-0,00169492	-0,01135593
 3,82299495	-0,00203390	-0,01135593
 3,82807183	-0,00203390	-0,01135593
 3,83314896	-0,00237288	-0,01135593
 3,83822608	-0,00237288	-0,01135593
 3,84330297	-0,00271186	-0,01101695
 3,84838009	-0,00271186	-0,01101695
 3,85345697	-0,00338983	-0,01101695
 3,85853410	-0,00372881	-0,01067797
 3,86361098	-0,00406780	-0,01067797
 3,86868811	-0,00440678	-0,01067797
 3,87376523	-0,00474576	-0,01033898
 3,87884212	-0,00542373	-0,01033898
 3,88391924	-0,00576271	-0,01033898
 3,88899612	-0,00644068	-0,01000000
 3,89407325	-0,00745763	-0,00966102
 3,89915013	-0,00847458	-0,00932203
 3,90422726	-0,00915254	-0,00898305
 3,90930414	-0,01016949	-0,00864407
 3,91438127	-0,01186441	-0,00830508
 3,91945839	-0,01288136	-0,00796610
 3,92453527	-0,01423729	-0,00762712
 3,92961240	-0,01593220	-0,00694915
 3,93468928	-0,01762712	-0,00627119
 3,93976641	-0,01966102	-0,00593220
 3,94484329	-0,02305085	-0,00559322
 3,94992042	-0,02576271	-0,00491525
 3,95499730	-0,02813559	-0,00389830
 3,96007442	-0,03050848	-0,00389830
 3,96515155	-0,03254237	-0,00423729
 4,07176876	 0,04711865	 0,00016949
 4,07684565	 0,04644068	-0,00152542
 4,08192301	 0,04440678	-0,00355932
 4,08699989	 0,04067796	-0,00491525
 4,09207678	 0,03796610	-0,00559322
 4,10223103	 0,02949153	-0,00627119
 4,10730791	 0,02440678	-0,00694915
 4,11238480	 0,02135593	-0,00694915
 4,11746216	 0,01830509	-0,00559322
 4,12253904	 0,01525424	-0,00423729
 4,12761593	 0,01254237	-0,00254237
 4,13269329	 0,01050847	-0,00084746
 4,13777018	 0,00847458	 0,00186441
 4,14284706	 0,00711864	 0,00355932
 4,14792395	 0,00542373	 0,00559322
 4,15300131	 0,00406780	 0,00728814
 4,15807819	 0,00237288	 0,00830508
 4,16315508	 0,00033898	 0,00932203
 4,16823196	-0,00067797	 0,01067797
 4,17330933	-0,00203390	 0,01169491
 4,17838621	-0,00305085	 0,01305085
 4,18346310	-0,00440678	 0,01338983
 4,18854046	-0,00610169	 0,01203390
 4,19361734	-0,00847458	 0,01033898
 4,19869423	-0,00983051	 0,00898305
 4,20377111	-0,01186441	 0,00661017
 4,20884848	-0,01355932	 0,00389830
 4,21392536	-0,01559322	 0,00118644
 4,21900225	-0,01796610	-0,00050847
 4,22407961	-0,02033898	-0,00186441
 4,22915649	-0,02203390	-0,00288136
 4,23423338	-0,02372881	-0,00355932
 4,23931026	-0,02576271	-0,00355932
 4,24438763	-0,02711864	-0,00322034
 4,24946451	-0,02915254	-0,00254237
 4,25454140	-0,03084746	-0,00152542
 4,25961876	-0,03220339	-0,00016949
 4,26469564	-0,03322034	 0,00220339
 4,33069658	 0,02610170	 0,02898305
 4,33577394	 0,02915254	 0,02254237
 4,34085083	 0,03220339	 0,01610169
 4,34592772	 0,03389831	 0,01101695
 4,35100508	 0,03491525	 0,00559322
 4,35608196	 0,03627118	 0,00016949
 4,36115885	 0,03491525	-0,00355932
 4,36623573	 0,03389831	-0,00627119
 4,37131310	 0,03254237	-0,00864407
 4,37638998	 0,03050848	-0,01000000
 4,38146687	 0,02847458	-0,01033898
 4,38654375	 0,02644068	-0,00966102
 4,39162111	 0,02440678	-0,00830508
 4,39669800	 0,02237288	-0,00661017
 4,40177488	 0,02033898	-0,00423729
 4,40685225	 0,01864407	-0,00152542
 4,41192913	 0,01694915	 0,00118644
 4,41700602	 0,01525424	 0,00355932
 4,42208290	 0,01355932	 0,00593220
 4,42716026	 0,01220339	 0,00728814
 4,43223715	 0,01050847	 0,00830508
 4,43731403	 0,00949153	 0,00932203
 4,44239140	 0,00813559	 0,01033898
 4,44746828	 0,00745763	 0,01101695
 4,45254517	 0,00610169	 0,01135593
 4,45762205	 0,00508475	 0,01135593
 4,46269941	 0,00406780	 0,01033898
 4,46777630	 0,00271186	 0,00898305
 4,47285318	 0,00169492	 0,00661017
 4,47793055	 0,00033898	 0,00423729
 4,48300743	-0,00135593	 0,00118644
 4,48808432	-0,00305085	-0,00084746
 4,49316120	-0,00474576	-0,00288136
 4,49823856	-0,00644068	-0,00491525
 4,50331545	-0,00813559	-0,00728814
 4,50839233	-0,01016949	-0,00864407
 4,51346922	-0,01254237	-0,01000000
 4,51854658	-0,01491525	-0,01067797
 4,52362347	-0,01694915	-0,01135593
 4,52870035	-0,01966102	-0,01135593
 4,53377771	-0,02237288	-0,01101695
 4,53885460	-0,02508475	-0,01000000
 4,54393148	-0,02813559	-0,00864407
 4,54900837	-0,03084746	-0,00593220
 4,55408573	-0,03322034	-0,00322034
 4,64039469	 0,02847458	 0,01542373
 4,64547205	 0,03118644	 0,01033898
 4,65054893	 0,03152543	 0,00559322
 4,65562582	 0,03186441	 0,00288136
 4,66070318	 0,03152543	 0,00016949
 4,66578007	 0,03050848	-0,00186441
 4,67085695	 0,02881356	-0,00254237
 4,67593384	 0,02711864	-0,00220339
 4,68101120	 0,02508475	-0,00118644
 4,68608809	 0,02338983	 0,00016949
 4,69116497	 0,02169492	 0,00186441
 4,69624233	 0,02000000	 0,00322034
 4,70131922	 0,01830509	 0,00355932
 4,70639610	 0,01694915	 0,00389830
 4,71147299	 0,01593220	 0,00423729
 4,71655035	 0,01457627	 0,00525424
 4,72162724	 0,01355932	 0,00593220
 4,72670412	 0,01220339	 0,00661017
 4,73178101	 0,01152542	 0,00728814
 4,73685837	 0,01016949	 0,00864407
 4,74193525	 0,00915254	 0,01000000
 4,74701214	 0,00779661	 0,01135593
 4,75208950	 0,00644068	 0,01237288
 4,75716639	 0,00542373	 0,01271186
 4,76224327	 0,00406780	 0,01203390
 4,76732016	 0,00305085	 0,01033898
 4,77239752	 0,00203390	 0,00762712
 4,77747440	 0,00101695	 0,00457627
 4,78255129	-0,00033898	 0,00118644
 4,78762865	-0,00135593	-0,00152542
 4,79270554	-0,00237288	-0,00389830
 4,79778242	-0,00372881	-0,00661017
 4,80285931	-0,00508475	-0,00830508
 4,80793667	-0,00677966	-0,00966102
 4,81301355	-0,00813559	-0,01067797
 4,81809044	-0,00983051	-0,01067797
 4,82316780	-0,01152542	-0,01000000
 4,82824469	-0,01322034	-0,00898305
 4,83332157	-0,01457627	-0,00694915
 4,83839846	-0,01593220	-0,00457627
 4,84347582	-0,01728814	-0,00118644
 4,84855270	-0,01796610	 0,00288136
 4,85362959	-0,01932203	 0,00796610
 4,85870647	-0,01966102	 0,01237288
 4,86378384	-0,02033898	 0,01711864
 4,86886072	-0,02101695	 0,02118644
 4,87393761	-0,02135593	 0,02491525
 4,87901497	-0,02135593	 0,02694915
 4,88409185	-0,02135593	 0,02796610
 4,88916874	-0,02067797	 0,02762712
 4,89424562	-0,01966102	 0,02559322
 4,89932299	-0,01796610	 0,02254237
 4,90439987	-0,01661017	 0,01949153
 4,90947676	-0,01423729	 0,01610169
 4,91455412	-0,01118644	 0,01305085
 4,91963100	-0,00813559	 0,01000000
 4,92470789	-0,00576271	 0,00728814
 4,92978477	-0,00305085	 0,00525424
 4,93486214	 0,00033898	 0,00389830
 4,93993902	 0,00203390	 0,00288136
 4,94501591	 0,00406780	 0,00220339
 4,95009327	 0,00576271	 0,00186441
 4,95517015	 0,00711864	 0,00220339
 4,96024704	 0,00847458	 0,00288136
 4,96532393	 0,00915254	 0,00389830
 4,97040129	 0,01016949	 0,00559322
 4,97547817	 0,01118644	 0,00796610
 4,98055506	 0,01254237	 0,01067797
 4,98563194	 0,01389830	 0,01338983
 4,99070930	 0,01457627	 0,01508475
 4,99578619	 0,01525424	 0,01644068
 5,00086308	 0,01559322	 0,01677966
 5,00594044	 0,01559322	 0,01677966
 5,01101732	 0,01559322	 0,01677966
 5,01609421	 0,01525424	 0,01644068
 5,02117109	 0,01491525	 0,01576271
 5,02624846	 0,01457627	 0,01508475
 5,03132534	 0,01389830	 0,01406780
 5,03640223	 0,01322034	 0,01271186
 5,04147959	 0,01254237	 0,01067797
 5,04655647	 0,01186441	 0,00898305
 5,05163336	 0,01118644	 0,00661017
 5,05671024	 0,00983051	 0,00491525
 5,06178761	 0,00881356	 0,00254237
 5,06686449	 0,00779661	 0,00084746
 5,07194138	 0,00644068	-0,00084746
 5,07701874	 0,00542373	-0,00186441
 5,08209562	 0,00406780	-0,00288136
 5,08717251	 0,00271186	-0,00355932
 5,09224939	 0,00101695	-0,00389830
 5,09732676	-0,00033898	-0,00389830
 5,10240364	-0,00169492	-0,00355932
 5,10748053	-0,00338983	-0,00288136
 5,11255741	-0,00474576	-0,00220339
 5,11763477	-0,00576271	-0,00084746
 5,12271166	-0,00677966	 0,00016949
 5,12778854	-0,00779661	 0,00186441
 5,13286591	-0,00847458	 0,00423729
 5,13794279	-0,00915254	 0,00627119
 5,14301968	-0,00983051	 0,00864407
 5,14809656	-0,00983051	 0,01101695
 5,15317392	-0,00983051	 0,01372881
 5,15825081	-0,00983051	 0,01576271
 5,16332769	-0,00949153	 0,01677966
 5,16840506	-0,00847458	 0,01779661
 5,17348194	-0,00881356	 0,01779661
 5,17855883	-0,00847458	 0,01745763
 5,18363571	-0,00813559	 0,01610169
 5,18871307	-0,00779661	 0,01508475
 5,19378996	-0,00745763	 0,01338983
 5,19886684	-0,00711864	 0,01135593
 5,20394373	-0,00677966	 0,00898305
 5,20902109	-0,00677966	 0,00728814
 5,21409798	-0,00644068	 0,00559322
 5,21917486	-0,00644068	 0,00389830
 5,22425222	-0,00610169	 0,00220339
 5,22932911	-0,00610169	 0,00118644
 5,23440599	-0,00576271	 0,00050847
 5,23948288	-0,00542373	 0,00050847
 5,24456024	-0,00474576	 0,00084746
 5,24963713	-0,00406780	 0,00186441
 5,25471401	-0,00372881	 0,00322034
 5,25979137	-0,00305085	 0,00491525
 5,26486826	-0,00203390	 0,00694915
 5,26994514	-0,00101695	 0,00898305
 5,27502203	 0,00000000	 0,01169491
 5,28009939	 0,00135593	 0,01440678
 5,28517628	 0,00237288	 0,01711864
 5,29025316	 0,00372881	 0,01881356
 5,29533052	 0,00474576	 0,02084746
 5,30040741	 0,00610169	 0,02186441
 5,30548429	 0,00779661	 0,02220339
 5,31056118	 0,00881356	 0,02084746
 5,31563854	 0,00915254	 0,01915254
 5,32071543	 0,00983051	 0,01745763
 5,32579231	 0,01118644	 0,01508475
 5,33086920	 0,01016949	 0,01305085
 5,33594656	 0,01050847	 0,01067797
 5,34102345	 0,01016949	 0,00728814
 5,34610033	 0,00983051	 0,00457627
 5,35117769	 0,00949153	 0,00186441
 5,35625458	 0,00915254	-0,00016949
 5,36133146	 0,00847458	-0,00186441
 5,36640835	 0,00779661	-0,00288136
 5,37148571	 0,00677966	-0,00355932
 5,37656260	 0,00576271	-0,00355932
 5,38163948	 0,00474576	-0,00322034
 5,38671684	 0,00372881	-0,00220339
 5,39179373	 0,00271186	-0,00118644
 5,39687061	 0,00169492	 0,00016949
 5,40194750	 0,00067797	 0,00186441
 5,40702486	-0,00033898	 0,00389830
 5,41210175	-0,00101695	 0,00559322
 5,41717863	-0,00169492	 0,00728814
 5,42225599	-0,00237288	 0,00898305
 5,42733288	-0,00271186	 0,01033898
 5,43240976	-0,00305085	 0,01169491
 5,43748665	-0,00305085	 0,01271186
 5,44256401	-0,00305085	 0,01305085
 5,44764090	-0,00305085	 0,01338983
 5,45271778	-0,00305085	 0,01338983
 5,45779467	-0,00305085	 0,01271186
 5,46287203	-0,00305085	 0,01237288
 5,46794891	-0,00305085	 0,01135593
 5,47302580	-0,00305085	 0,01033898
 5,47810316	-0,00338983	 0,00864407
 5,48318005	-0,00338983	 0,00728814
 5,48825693	-0,00338983	 0,00559322
 5,49333382	-0,00372881	 0,00423729
 5,49841118	-0,00406780	 0,00288136
 5,50348806	-0,00406780	 0,00152542
 5,50856495	-0,00474576	 0,00050847
 5,51364231	-0,00474576	-0,00050847
 5,51871920	-0,00542373	-0,00118644
 5,52379608	-0,00576271	-0,00152542
 5,52887297	-0,00610169	-0,00152542
 5,53395033	-0,00644068	-0,00152542
 5,53902721	-0,00677966	-0,00050847
 5,54410410	-0,00711864	 0,00084746
 5,54918098	-0,00711864	 0,00254237
 5,55425835	-0,00677966	 0,00525424
 5,55933523	-0,00644068	 0,00762712
 5,56441212	-0,00576271	 0,01033898
 5,56948948	-0,00474576	 0,01338983
 5,57456636	-0,00372881	 0,01576271
 5,57964325	-0,00271186	 0,01745763
 5,58472013	-0,00203390	 0,01881356
 5,58979750	-0,00067797	 0,01915254
 5,59487438	 0,00000000	 0,01915254
 5,59995127	 0,00101695	 0,01847458
 5,60502863	 0,00169492	 0,01745763
 5,61010551	 0,00271186	 0,01542373
 5,61518240	 0,00338983	 0,01305085
 5,62025928	 0,00406780	 0,01067797
 5,62533665	 0,00474576	 0,00830508
 5,63041353	 0,00542373	 0,00559322
 5,63549042	 0,00576271	 0,00322034
 5,64056778	 0,00610169	 0,00118644
 5,64564466	 0,00610169	-0,00050847
 5,65072155	 0,00610169	-0,00186441
 5,65579844	 0,00610169	-0,00254237
 5,66087580	 0,00576271	-0,00254237
 5,66595268	 0,00542373	-0,00254237
 5,67102957	 0,00474576	-0,00186441
 5,67610645	 0,00440678	-0,00084746
 5,68118382	 0,00406780	 0,00050847
 5,68626070	 0,00338983	 0,00220339
 5,69133759	 0,00271186	 0,00355932
 5,69641495	 0,00237288	 0,00525424
 5,70149183	 0,00203390	 0,00694915
 5,70656872	 0,00169492	 0,00864407
 5,71164560	 0,00169492	 0,00966102
 5,71672297	 0,00169492	 0,01067797
 5,72179985	 0,00135593	 0,01169491
 5,72687674	 0,00169492	 0,01203390
 5,73195410	 0,00169492	 0,01237288
 5,73703098	 0,00169492	 0,01237288
 5,74210787	 0,00169492	 0,01203390
 5,74718475	 0,00169492	 0,01101695
 5,75226212	 0,00169492	 0,01033898
 5,75733900	 0,00169492	 0,00898305
 5,76241589	 0,00169492	 0,00830508
 5,76749325	 0,00169492	 0,00694915
 5,77257013	 0,00169492	 0,00593220
 5,77764702	 0,00135593	 0,00491525
 5,78272390	 0,00067797	 0,00389830
 5,78780127	 0,00033898	 0,00254237
 5,79287815	 0,00000000	 0,00152542
 5,79795504	-0,00067797	 0,00084746
 5,80303192	-0,00135593	-0,00016949
 5,80810928	-0,00169492	-0,00050847
 5,81318617	-0,00237288	-0,00084746
 5,81826305	-0,00305085	-0,00084746
 5,82334042	-0,00338983	-0,00084746
 5,82841730	-0,00372881	-0,00050847
 5,83349419	-0,00406780	 0,00050847
 5,83857107	-0,00406780	 0,00186441
 5,84364843	-0,00406780	 0,00355932
 5,84872532	-0,00406780	 0,00491525
 5,85380220	-0,00338983	 0,00694915
 5,85887957	-0,00305085	 0,00898305
 5,86395645	-0,00237288	 0,01101695
 5,86903334	-0,00101695	 0,01305085
 5,87411022	-0,00135593	 0,01440678
 5,87918758	-0,00067797	 0,01542373
 5,88426447	 0,00000000	 0,01610169
 5,88934135	 0,00067797	 0,01644068
 5,89441872	 0,00135593	 0,01576271
 5,89949560	 0,00203390	 0,01474576
 5,90457249	 0,00237288	 0,01338983
 5,90964937	 0,00305085	 0,01135593
 5,91472673	 0,00372881	 0,00898305
 5,91980362	 0,00406780	 0,00661017
 5,92488050	 0,00440678	 0,00457627
 5,92995739	 0,00474576	 0,00254237
 5,93503475	 0,00508475	 0,00118644
 5,94011164	 0,00542373	-0,00084746
 5,94518852	 0,00542373	-0,00152542
 5,95026588	 0,00542373	-0,00186441
 5,95534277	 0,00508475	-0,00220339
 5,96041965	 0,00474576	-0,00152542
 5,96549654	 0,00440678	-0,00050847
 5,97057390	 0,00406780	 0,00084746
 5,97565079	 0,00372881	 0,00254237
 5,98072767	 0,00338983	 0,00423729
 5,98580503	 0,00305085	 0,00593220
 5,99088192	 0,00271186	 0,00762712
 5,99595881	 0,00271186	 0,00966102
 6,00103569	 0,00271186	 0,01135593
 6,00611305	 0,00237288	 0,01271186
 6,01118994	 0,00237288	 0,01372881
 6,01626682	 0,00237288	 0,01474576
 6,02134371	 0,00237288	 0,01542373
 6,02642107	 0,00271186	 0,01542373
 6,03149796	 0,00271186	 0,01508475
 6,03657484	 0,00271186	 0,01440678
 6,04165220	 0,00305085	 0,01372881
 6,04672909	 0,00305085	 0,01305085
 6,05180597	 0,00338983	 0,01169491
 6,05688286	 0,00338983	 0,01067797
 6,06196022	 0,00338983	 0,00966102
 6,06703711	 0,00338983	 0,00830508
 6,07211399	 0,00305085	 0,00694915
 6,07719135	 0,00271186	 0,00559322
 6,08226824	 0,00271186	 0,00457627
 6,08734512	 0,00237288	 0,00355932
 6,09242201	 0,00203390	 0,00254237
 6,09749937	 0,00135593	 0,00186441
 6,10257626	 0,00101695	 0,00118644
 6,10765314	 0,00067797	 0,00050847
 6,11273050	 0,00000000	 0,00016949
 6,11780739	-0,00033898	 0,00016949
 6,12288427	-0,00067797	 0,00016949
 6,12796116	-0,00135593	 0,00084746
 6,13303852	-0,00169492	 0,00152542
 6,13811541	-0,00169492	 0,00288136
 6,14319229	-0,00169492	 0,00457627
 6,14826918	-0,00169492	 0,00661017
 6,15334654	-0,00135593	 0,00898305
 6,15842342	-0,00101695	 0,01101695
 6,16350031	-0,00033898	 0,01338983
 6,16857767	 0,00067797	 0,01508475
 6,17365456	 0,00000000	 0,01711864
 6,17873144	 0,00067797	 0,01779661
 6,18380833	 0,00067797	 0,01881356
 6,18888569	 0,00067797	 0,01881356
 6,19396257	 0,00101695	 0,01847458
 6,19903946	 0,00135593	 0,01779661
 6,20411682	 0,00135593	 0,01711864
 6,20919371	 0,00169492	 0,01542373
 6,21427059	 0,00203390	 0,01338983
 6,21934748	 0,00203390	 0,01135593
 6,22442484	 0,00203390	 0,00864407
 6,22950172	 0,00203390	 0,00627119
 6,23457861	 0,00203390	 0,00457627
 6,23965597	 0,00203390	 0,00254237
 6,24473286	 0,00203390	 0,00050847
 6,24980974	 0,00203390	-0,00084746
 6,25488663	 0,00203390	-0,00186441
 6,25996399	 0,00169492	-0,00254237
 6,26504087	 0,00135593	-0,00254237
 6,27011776	 0,00067797	-0,00220339
 6,27519464	 0,00067797	-0,00152542
 6,28027201	 0,00000000	-0,00050847
 6,28534889	-0,00033898	 0,00084746
 6,29042578	-0,00067797	 0,00220339
 6,29550314	-0,00135593	 0,00355932
 6,30058002	-0,00135593	 0,00525424
 6,30565691	-0,00203390	 0,00694915
 6,31073380	-0,00203390	 0,00864407
 6,31581116	-0,00237288	 0,01000000
 6,32088804	-0,00271186	 0,01135593
 6,32596493	-0,00271186	 0,01271186
 6,33104229	-0,00305085	 0,01338983
 6,33611917	-0,00271186	 0,01440678
 6,34119606	-0,00271186	 0,01474576
 6,34627295	-0,00237288	 0,01474576
 6,35135031	-0,00237288	 0,01474576
 6,35642719	-0,00203390	 0,01440678
 6,36150408	-0,00203390	 0,01372881
 6,36658144	-0,00169492	 0,01305085
 6,37165833	-0,00135593	 0,01203390
 6,37673521	-0,00135593	 0,01067797
 6,38181210	-0,00101695	 0,00966102
 6,38688946	-0,00101695	 0,00864407
 6,39196634	-0,00067797	 0,00728814
 6,39704323	-0,00067797	 0,00593220
 6,40212011	-0,00067797	 0,00457627
 6,40719748	-0,00067797	 0,00389830
 6,41227436	-0,00101695	 0,00288136
 6,41735125	-0,00101695	 0,00186441
 6,42242861	-0,00135593	 0,00118644
 6,42750549	-0,00135593	 0,00084746
 6,43258238	-0,00169492	 0,00050847
 6,43765926	-0,00169492	 0,00050847
 6,44273663	-0,00203390	 0,00084746
 6,44781351	-0,00169492	 0,00118644
 6,45289040	-0,00135593	 0,00220339
 6,45796776	-0,00101695	 0,00322034
 6,46304464	-0,00067797	 0,00491525
 6,46812153	 0,00000000	 0,00627119
 6,47319841	 0,00033898	 0,00762712
 6,47827578	 0,00067797	 0,00932203
 6,48335266	 0,00135593	 0,01033898
 6,48842955	 0,00203390	 0,01169491
 6,49350643	 0,00203390	 0,01271186
 6,49858379	 0,00237288	 0,01338983
 6,50366068	 0,00271186	 0,01338983
 6,50873756	 0,00271186	 0,01338983
 6,51381493	 0,00372881	 0,01305085
 6,51889181	 0,00338983	 0,01271186
 6,52396870	 0,00338983	 0,01169491
 6,52904558	 0,00338983	 0,01033898
 6,53412294	 0,00372881	 0,00898305
 6,53919983	 0,00372881	 0,00728814
 6,54427671	 0,00338983	 0,00559322
 6,54935408	 0,00372881	 0,00423729
 6,55443096	 0,00338983	 0,00254237
 6,55950785	 0,00338983	 0,00152542
 6,56458473	 0,00305085	 0,00050847
 6,56966209	 0,00271186	-0,00016949
 6,57473898	 0,00237288	-0,00084746
 6,57981586	 0,00203390	-0,00084746
 6,58489323	 0,00169492	-0,00084746
 6,58997011	 0,00135593	-0,00050847
 6,59504700	 0,00067797	 0,00016949
 6,60012388	 0,00033898	 0,00084746
 6,60520124	 0,00000000	 0,00118644
 6,61027813	-0,00033898	 0,00220339
 6,61535501	-0,00067797	 0,00322034
 6,62043190	-0,00101695	 0,00389830
 6,62550926	-0,00135593	 0,00491525
 6,63058615	-0,00135593	 0,00627119
 6,63566303	-0,00169492	 0,00728814
 6,64074039	-0,00169492	 0,00830508
 6,64581728	-0,00169492	 0,00898305
 6,65089417	-0,00169492	 0,01000000
 6,65597105	-0,00169492	 0,01067797
 6,66104841	-0,00135593	 0,01101695
 6,66612530	-0,00135593	 0,01135593
 6,67120218	-0,00135593	 0,01135593
 6,67627954	-0,00101695	 0,01135593
 6,68135643	-0,00101695	 0,01101695
 6,68643332	-0,00067797	 0,01067797
 6,69151020	-0,00067797	 0,01033898
 6,69658756	-0,00067797	 0,00966102
 6,70166445	-0,00033898	 0,00898305
 6,70674133	 0,00000000	 0,00830508
 6,71181870	 0,00000000	 0,00728814
 6,71689558	 0,00000000	 0,00661017
 6,72197247	 0,00000000	 0,00593220
 6,72704935	 0,00000000	 0,00491525
 6,73212671	 0,00033898	 0,00389830
 6,73720360	 0,00033898	 0,00322034
 6,74228048	 0,00033898	 0,00288136
 6,74735737	 0,00067797	 0,00254237
 6,75243473	 0,00067797	 0,00254237
 6,75751162	 0,00067797	 0,00254237
 6,76258850	 0,00101695	 0,00288136
 6,76766586	 0,00135593	 0,00389830
 6,77274275	 0,00135593	 0,00457627
 6,77781963	 0,00203390	 0,00525424
 6,78289652	 0,00203390	 0,00661017
 6,78797388	 0,00237288	 0,00796610
 6,79305077	 0,00237288	 0,00898305
 6,79812765	 0,00271186	 0,01000000
 6,80320501	 0,00271186	 0,01067797
 6,80828190	 0,00271186	 0,01101695
 6,81335878	 0,00271186	 0,01135593
 6,81843567	 0,00271186	 0,01135593
 6,82351303	 0,00305085	 0,01135593
 6,82858992	 0,00305085	 0,01101695
 6,83366680	 0,00271186	 0,01067797
 6,83874369	 0,00305085	 0,01000000
 6,84382105	 0,00271186	 0,00898305
 6,84889793	 0,00237288	 0,00762712
 6,85397482	 0,00237288	 0,00661017
 6,85905218	 0,00237288	 0,00559322
 6,86412907	 0,00203390	 0,00457627
 6,86920595	 0,00169492	 0,00322034
 6,87428284	 0,00135593	 0,00220339
 6,87936020	 0,00101695	 0,00152542
 6,88443708	 0,00067797	 0,00084746
 6,88951397	 0,00033898	 0,00084746
 6,89459133	 0,00000000	 0,00050847
 6,89966822	-0,00033898	 0,00050847
 6,90474510	-0,00067797	 0,00084746
 6,90982199	-0,00135593	 0,00118644
 6,91489935	-0,00169492	 0,00152542
 6,91997623	-0,00203390	 0,00220339
 6,92505312	-0,00237288	 0,00288136
 6,93013048	-0,00271186	 0,00355932
 6,93520737	-0,00305085	 0,00423729
 6,94028425	-0,00338983	 0,00491525
 6,94536114	-0,00338983	 0,00525424
 6,95043850	-0,00338983	 0,00627119
 6,95551538	-0,00372881	 0,00694915
 6,96059227	-0,00372881	 0,00762712
 6,96566916	-0,00338983	 0,00796610
 6,97074652	-0,00338983	 0,00830508
 6,97582340	-0,00338983	 0,00864407
 6,98090029	-0,00305085	 0,00898305
 6,98597765	-0,00271186	 0,00864407
 6,99105453	-0,00237288	 0,00864407
 6,99613142	-0,00203390	 0,00864407
 7,00120831	-0,00169492	 0,00864407
 7,00628567	-0,00135593	 0,00796610
 7,01136255	-0,00067797	 0,00762712
 7,01643944	-0,00067797	 0,00728814
 7,02151680	-0,00033898	 0,00661017
 7,02659369	 0,00000000	 0,00593220
 7,03167057	 0,00033898	 0,00491525
 7,03674746	 0,00033898	 0,00457627
 7,04182482	 0,00067797	 0,00389830
 7,04690170	 0,00067797	 0,00322034
 7,05197859	 0,00067797	 0,00288136
 7,05705595	 0,00101695	 0,00254237
 7,06213284	 0,00101695	 0,00220339
 7,06720972	 0,00135593	 0,00220339
 7,07228661	 0,00135593	 0,00220339
 7,07736397	 0,00135593	 0,00254237
 7,08244085	 0,00135593	 0,00288136
 7,08751774	 0,00135593	 0,00355932
 7,09259462	 0,00135593	 0,00423729
 7,09767199	 0,00135593	 0,00525424
 7,10274887	 0,00169492	 0,00627119
 7,10782576	 0,00169492	 0,00728814
 7,11290312	 0,00169492	 0,00830508
 7,11798000	 0,00169492	 0,00898305
 7,12305689	 0,00203390	 0,01000000
 7,12813377	 0,00203390	 0,01067797
 7,13321114	 0,00203390	 0,01067797
 7,13828802	 0,00203390	 0,01101695
 7,14336491	 0,00237288	 0,01067797
 7,14844227	 0,00237288	 0,01067797
 7,15351915	 0,00237288	 0,01000000
 7,15859604	 0,00237288	 0,00898305
 7,16367292	 0,00237288	 0,00830508
 7,16875029	 0,00237288	 0,00694915
 7,17382717	 0,00203390	 0,00559322
 7,17890406	 0,00203390	 0,00491525
 7,18398142	 0,00203390	 0,00355932
 7,18905830	 0,00169492	 0,00254237
 7,19413519	 0,00169492	 0,00152542
 7,19921207	 0,00135593	 0,00050847
 7,20428944	 0,00135593	-0,00016949
 7,20936632	 0,00101695	-0,00084746
 7,21444321	 0,00067797	-0,00084746
 7,21952009	 0,00067797	-0,00118644
 7,22459745	 0,00033898	-0,00118644
 7,22967434	 0,00000000	-0,00084746
 7,23475122	-0,00033898	-0,00050847
 7,23982859	-0,00067797	 0,00016949
 7,24490547	-0,00067797	 0,00084746
 7,24998236	-0,00067797	 0,00152542
 7,25505924	-0,00101695	 0,00220339
 7,26013660	-0,00135593	 0,00322034
 7,26521349	-0,00135593	 0,00389830
 7,27029037	-0,00135593	 0,00491525
 7,27536774	-0,00135593	 0,00559322
 7,28044462	-0,00135593	 0,00694915
 7,28552151	-0,00135593	 0,00728814
 7,29059839	-0,00101695	 0,00830508
 7,29567575	-0,00101695	 0,00864407
 7,30075264	-0,00067797	 0,00898305
 7,30582952	-0,00067797	 0,00966102
 7,31090641	-0,00067797	 0,01000000
 7,31598377	-0,00033898	 0,01000000
 7,32106066	 0,00000000	 0,00966102
 7,32613754	 0,00000000	 0,00932203
 7,33121490	 0,00000000	 0,00864407
